ID,时刻,wxd,气压高度,Height高度,航班ID,日期
13312,6:46:46,447.6,380,416,14865,20170123
13312,6:46:46,444,380,416,14865,20170123
13313,6:46:47,438.8,372,400,14865,20170123
13313,6:46:47,437.5,372,400,14865,20170123
13313,6:46:47,451.8,372,400,14865,20170123
13313,6:46:47,447.8,372,400,14865,20170123
13314,6:46:48,442.5,360,388,14865,20170123
13314,6:46:48,438.3,360,388,14865,20170123
13314,6:46:48,433,360,388,14865,20170123
13314,6:46:48,431.9,360,388,14865,20170123
13315,6:46:49,430.5,344,380,14865,20170123
13315,6:46:49,430.5,344,380,14865,20170123
13315,6:46:49,427.4,344,380,14865,20170123
13315,6:46:49,426.4,344,380,14865,20170123
13316,6:46:50,418.9,332,368,14865,20170123
13316,6:46:50,415.5,332,368,14865,20170123
13316,6:46:50,414.3,332,368,14865,20170123
13316,6:46:50,412.4,332,368,14865,20170123
13317,6:46:51,408.6,328,360,14865,20170123
13317,6:46:51,402.5,328,360,14865,20170123
13317,6:46:51,406.6,328,360,14865,20170123
13317,6:46:51,402,328,360,14865,20170123
13318,6:46:52,406.9,316,348,14865,20170123
13318,6:46:52,410,316,348,14865,20170123
13318,6:46:52,403.8,316,348,14865,20170123
13318,6:46:52,395.6,316,348,14865,20170123
13319,6:46:53,391,300,340,14865,20170123
13319,6:46:53,388,300,340,14865,20170123
13319,6:46:53,389.3,300,340,14865,20170123
13319,6:46:53,389.8,300,340,14865,20170123
13320,6:46:54,392.6,296,328,14865,20170123
13320,6:46:54,394.9,296,328,14865,20170123
13320,6:46:54,394.8,296,328,14865,20170123
13320,6:46:54,396.1,296,328,14865,20170123
13321,6:46:55,396.9,288,320,14865,20170123
13321,6:46:55,394.4,288,320,14865,20170123
13321,6:46:55,391.3,288,320,14865,20170123
13321,6:46:55,387.3,288,320,14865,20170123
13322,6:46:56,386.5,280,308,14865,20170123
13322,6:46:56,380.9,280,308,14865,20170123
13322,6:46:56,372.3,280,308,14865,20170123
13322,6:46:56,372.4,280,308,14865,20170123
13323,6:46:57,372.8,256,292,14865,20170123
13323,6:46:57,371.1,256,292,14865,20170123
13323,6:46:57,366.3,256,292,14865,20170123
13323,6:46:57,364.8,256,292,14865,20170123
13324,6:46:58,359.9,244,280,14865,20170123
13324,6:46:58,359.1,244,280,14865,20170123
13324,6:46:58,349.9,244,280,14865,20170123
13324,6:46:58,347.5,244,280,14865,20170123
13325,6:46:59,334.8,232,264,14865,20170123
13325,6:46:59,325.8,232,264,14865,20170123
13325,6:46:59,318.9,232,264,14865,20170123
13325,6:46:59,312.1,232,264,14865,20170123
13326,6:47:00,310.1,224,252,14865,20170123
13326,6:47:00,306.1,224,252,14865,20170123
13326,6:47:00,311.1,224,252,14865,20170123
13326,6:47:00,310.4,224,252,14865,20170123
13327,6:47:01,306.3,204,240,14865,20170123
13327,6:47:01,302.1,204,240,14865,20170123
13327,6:47:01,290.3,204,240,14865,20170123
13327,6:47:01,285,204,240,14865,20170123
13328,6:47:02,275.5,196,228,14865,20170123
13328,6:47:02,269.6,196,228,14865,20170123
13328,6:47:02,257.5,196,228,14865,20170123
13328,6:47:02,248,196,228,14865,20170123
13329,6:47:03,240,188,216,14865,20170123
13329,6:47:03,234,188,216,14865,20170123
13329,6:47:03,225.8,188,216,14865,20170123
13329,6:47:03,221.4,188,216,14865,20170123
13330,6:47:04,215.9,176,204,14865,20170123
13330,6:47:04,211.3,176,204,14865,20170123
13330,6:47:04,204.1,176,204,14865,20170123
13330,6:47:04,199.4,176,204,14865,20170123
13331,6:47:05,196.8,156,192,14865,20170123
13331,6:47:05,191.9,156,192,14865,20170123
13331,6:47:05,190.6,156,192,14865,20170123
13331,6:47:05,182.6,156,192,14865,20170123
13332,6:47:06,176.8,148,180,14865,20170123
13332,6:47:06,171.6,148,180,14865,20170123
13332,6:47:06,165.9,148,180,14865,20170123
13332,6:47:06,162.9,148,180,14865,20170123
13333,6:47:07,161.1,136,168,14865,20170123
13333,6:47:07,156.3,136,168,14865,20170123
13333,6:47:07,151.4,136,168,14865,20170123
13333,6:47:07,146.9,136,168,14865,20170123
13334,6:47:08,141,128,156,14865,20170123
13334,6:47:08,139.1,128,156,14865,20170123
13334,6:47:08,134.9,128,156,14865,20170123
13334,6:47:08,134.9,128,156,14865,20170123
13335,6:47:09,127.8,108,144,14865,20170123
13335,6:47:09,126,108,144,14865,20170123
13335,6:47:09,120.3,108,144,14865,20170123
13335,6:47:09,119.9,108,144,14865,20170123
13336,6:47:10,113.5,96,128,14865,20170123
13336,6:47:10,111.4,96,128,14865,20170123
13336,6:47:10,107.1,96,128,14865,20170123
13336,6:47:10,107.5,96,128,14865,20170123
13337,6:47:11,99.9,84,116,14865,20170123
13337,6:47:11,99.8,84,116,14865,20170123
13337,6:47:11,93.3,84,116,14865,20170123
13337,6:47:11,91,84,116,14865,20170123
13338,6:47:12,87.3,72,78,14865,20170123
13338,6:47:12,82.3,72,78,14865,20170123
13338,6:47:12,80.1,72,78,14865,20170123
13338,6:47:12,78.1,72,78,14865,20170123
13339,6:47:13,74.5,52,66,14865,20170123
13339,6:47:13,71.9,52,66,14865,20170123
13339,6:47:13,68.4,52,66,14865,20170123
13339,6:47:13,65.9,52,66,14865,20170123
13340,6:47:14,63.1,40,55,14865,20170123
13340,6:47:14,60.4,40,55,14865,20170123
13340,6:47:14,57.5,40,55,14865,20170123
13340,6:47:14,54.9,40,55,14865,20170123
13341,6:47:15,52,32,44,14865,20170123
13341,6:47:15,49.9,32,44,14865,20170123
13341,6:47:15,46.8,32,44,14865,20170123
13341,6:47:15,43.5,32,44,14865,20170123
13342,6:47:16,41.1,20,32,14865,20170123
13342,6:47:16,37,20,32,14865,20170123
13342,6:47:16,34.6,20,32,14865,20170123
13342,6:47:16,31.5,20,32,14865,20170123
13343,6:47:17,28.1,-8,22,14865,20170123
13343,6:47:17,26.3,-8,22,14865,20170123
13343,6:47:17,24,-8,22,14865,20170123
13343,6:47:17,22,-8,22,14865,20170123
13344,6:47:18,19.6,-16,15,14865,20170123
13344,6:47:18,18.5,-16,15,14865,20170123
13344,6:47:18,16.5,-16,15,14865,20170123
13344,6:47:18,15.4,-16,15,14865,20170123
13345,6:47:19,13.8,-24,11,14865,20170123
13345,6:47:19,13.1,-24,11,14865,20170123
13345,6:47:19,11.5,-24,11,14865,20170123
13345,6:47:19,10.8,-24,11,14865,20170123
13346,6:47:20,9.5,-32,7,14865,20170123
13346,6:47:20,8.6,-32,7,14865,20170123
13346,6:47:20,7.9,-32,7,14865,20170123
13346,6:47:20,7.3,-32,7,14865,20170123
13347,6:47:21,6.5,-48,4,14865,20170123
13347,6:47:21,5.6,-48,4,14865,20170123
13347,6:47:21,4.9,-48,4,14865,20170123
13347,6:47:21,4,-48,4,14865,20170123
13348,6:47:22,2.8,-60,0,14865,20170123
13348,6:47:22,2.1,-60,0,14865,20170123
13348,6:47:22,0.9,-60,0,14865,20170123
13348,6:47:22,0.1,-60,0,14865,20170123
13349,6:47:23,-1,-60,0,14865,20170123
13349,6:47:23,-1.5,-60,0,14865,20170123
13349,6:47:23,-1.9,-60,0,14865,20170123
13349,6:47:23,-1.6,-60,0,14865,20170123
17476,9:46:55,498.8,628,473,14866,20170123
17476,9:46:55,497.1,628,473,14866,20170123
17476,9:46:55,501.8,628,473,14866,20170123
17476,9:46:55,491.5,628,473,14866,20170123
17477,9:46:56,482.8,608,453,14866,20170123
17477,9:46:56,473.1,608,453,14866,20170123
17477,9:46:56,463.6,608,453,14866,20170123
17477,9:46:56,461.6,608,453,14866,20170123
17478,9:46:57,464.9,600,445,14866,20170123
17478,9:46:57,463.8,600,445,14866,20170123
17478,9:46:57,462,600,445,14866,20170123
17478,9:46:57,460.3,600,445,14866,20170123
17479,9:46:58,456.6,588,433,14866,20170123
17479,9:46:58,454.6,588,433,14866,20170123
17479,9:46:58,449.3,588,433,14866,20170123
17479,9:46:58,445.5,588,433,14866,20170123
17480,9:46:59,443.9,576,421,14866,20170123
17480,9:46:59,441.3,576,421,14866,20170123
17480,9:46:59,432.5,576,421,14866,20170123
17480,9:46:59,420.6,576,421,14866,20170123
17481,9:47:00,413.3,556,401,14866,20170123
17481,9:47:00,408.6,556,401,14866,20170123
17481,9:47:00,405,556,401,14866,20170123
17481,9:47:00,400.4,556,401,14866,20170123
17482,9:47:01,394.8,544,389,14866,20170123
17482,9:47:01,393,544,389,14866,20170123
17482,9:47:01,389.8,544,389,14866,20170123
17482,9:47:01,385.5,544,389,14866,20170123
17483,9:47:02,384.3,536,381,14866,20170123
17483,9:47:02,384.1,536,381,14866,20170123
17483,9:47:02,381.4,536,381,14866,20170123
17483,9:47:02,378.5,536,381,14866,20170123
17484,9:47:03,373.3,524,369,14866,20170123
17484,9:47:03,365.6,524,369,14866,20170123
17484,9:47:03,361.6,524,369,14866,20170123
17484,9:47:03,369.1,524,369,14866,20170123
17485,9:47:04,365,500,345,14866,20170123
17485,9:47:04,363.8,500,345,14866,20170123
17485,9:47:04,366.5,500,345,14866,20170123
17485,9:47:04,365,500,345,14866,20170123
17486,9:47:05,366,492,337,14866,20170123
17486,9:47:05,366.4,492,337,14866,20170123
17486,9:47:05,363.9,492,337,14866,20170123
17486,9:47:05,367.6,492,337,14866,20170123
17487,9:47:06,370.5,480,325,14866,20170123
17487,9:47:06,372.9,480,325,14866,20170123
17487,9:47:06,375.3,480,325,14866,20170123
17487,9:47:06,373.3,480,325,14866,20170123
17488,9:47:07,369.6,468,313,14866,20170123
17488,9:47:07,367.8,468,313,14866,20170123
17488,9:47:07,363.9,468,313,14866,20170123
17488,9:47:07,361.1,468,313,14866,20170123
17489,9:47:08,355.9,448,293,14866,20170123
17489,9:47:08,352.1,448,293,14866,20170123
17489,9:47:08,349.1,448,293,14866,20170123
17489,9:47:08,348.9,448,293,14866,20170123
17490,9:47:09,340.9,436,281,14866,20170123
17490,9:47:09,337.8,436,281,14866,20170123
17490,9:47:09,333.8,436,281,14866,20170123
17490,9:47:09,329.3,436,281,14866,20170123
17491,9:47:10,330.1,424,269,14866,20170123
17491,9:47:10,326.3,424,269,14866,20170123
17491,9:47:10,321,424,269,14866,20170123
17491,9:47:10,309.8,424,269,14866,20170123
17492,9:47:11,311.5,416,261,14866,20170123
17492,9:47:11,310.3,416,261,14866,20170123
17492,9:47:11,307.5,416,261,14866,20170123
17492,9:47:11,304.6,416,261,14866,20170123
17493,9:47:12,301.8,392,237,14866,20170123
17493,9:47:12,298.9,392,237,14866,20170123
17493,9:47:12,296.5,392,237,14866,20170123
17493,9:47:12,293.3,392,237,14866,20170123
17494,9:47:13,285.8,380,225,14866,20170123
17494,9:47:13,280.5,380,225,14866,20170123
17494,9:47:13,279.4,380,225,14866,20170123
17494,9:47:13,275.1,380,225,14866,20170123
17495,9:47:14,268.4,368,213,14866,20170123
17495,9:47:14,263,368,213,14866,20170123
17495,9:47:14,256.4,368,213,14866,20170123
17495,9:47:14,234.4,368,213,14866,20170123
17496,9:47:15,227.5,360,205,14866,20170123
17496,9:47:15,221.9,360,205,14866,20170123
17496,9:47:15,216.9,360,205,14866,20170123
17496,9:47:15,213.1,360,205,14866,20170123
17497,9:47:16,207.9,340,185,14866,20170123
17497,9:47:16,203.5,340,185,14866,20170123
17497,9:47:16,198.8,340,185,14866,20170123
17497,9:47:16,195.8,340,185,14866,20170123
17498,9:47:17,188.9,328,173,14866,20170123
17498,9:47:17,186.5,328,173,14866,20170123
17498,9:47:17,179.3,328,173,14866,20170123
17498,9:47:17,176.4,328,173,14866,20170123
17499,9:47:18,169.6,320,165,14866,20170123
17499,9:47:18,169.3,320,165,14866,20170123
17499,9:47:18,160.3,320,165,14866,20170123
17499,9:47:18,159.6,320,165,14866,20170123
17500,9:47:19,151.4,308,153,14866,20170123
17500,9:47:19,149.4,308,153,14866,20170123
17500,9:47:19,142.4,308,153,14866,20170123
17500,9:47:19,140.4,308,153,14866,20170123
17501,9:47:20,134.4,292,137,14866,20170123
17501,9:47:20,131.3,292,137,14866,20170123
17501,9:47:20,128.9,292,137,14866,20170123
17501,9:47:20,127.9,292,137,14866,20170123
17502,9:47:21,124.6,284,129,14866,20170123
17502,9:47:21,124.1,284,129,14866,20170123
17502,9:47:21,123,284,129,14866,20170123
17502,9:47:21,120.5,284,129,14866,20170123
17503,9:47:22,119.4,276,121,14866,20170123
17503,9:47:22,118.6,276,121,14866,20170123
17503,9:47:22,117.6,276,121,14866,20170123
17503,9:47:22,116.4,276,121,14866,20170123
17504,9:47:23,114.8,268,113,14866,20170123
17504,9:47:23,114,268,113,14866,20170123
17504,9:47:23,112.5,268,113,14866,20170123
17504,9:47:23,111.8,268,113,14866,20170123
17505,9:47:24,109.5,248,93,14866,20170123
17505,9:47:24,104.5,248,93,14866,20170123
17505,9:47:24,106.3,248,93,14866,20170123
17505,9:47:24,100.1,248,93,14866,20170123
17506,9:47:25,98.3,236,81,14866,20170123
17506,9:47:25,94.5,236,81,14866,20170123
17506,9:47:25,92.8,236,81,14866,20170123
17506,9:47:25,88,236,81,14866,20170123
17507,9:47:26,86.3,228,75,14866,20170123
17507,9:47:26,82.4,228,75,14866,20170123
17507,9:47:26,77.6,228,75,14866,20170123
17507,9:47:26,75.4,228,75,14866,20170123
17508,9:47:27,70.4,212,60,14866,20170123
17508,9:47:27,67.8,212,60,14866,20170123
17508,9:47:27,61.8,212,60,14866,20170123
17508,9:47:27,59.9,212,60,14866,20170123
17509,9:47:28,54,184,46,14866,20170123
17509,9:47:28,53.6,184,46,14866,20170123
17509,9:47:28,46.8,184,46,14866,20170123
17509,9:47:28,45.6,184,46,14866,20170123
17510,9:47:29,39.9,172,33,14866,20170123
17510,9:47:29,39.4,172,33,14866,20170123
17510,9:47:29,34.1,172,33,14866,20170123
17510,9:47:29,32.6,172,33,14866,20170123
17511,9:47:30,28.8,160,22,14866,20170123
17511,9:47:30,26.4,160,22,14866,20170123
17511,9:47:30,23.5,160,22,14866,20170123
17511,9:47:30,22,160,22,14866,20170123
17512,9:47:31,19.5,144,15,14866,20170123
17512,9:47:31,18,144,15,14866,20170123
17512,9:47:31,16.4,144,15,14866,20170123
17512,9:47:31,15.3,144,15,14866,20170123
17513,9:47:32,13.6,124,10,14866,20170123
17513,9:47:32,12.6,124,10,14866,20170123
17513,9:47:32,11.1,124,10,14866,20170123
17513,9:47:32,10.1,124,10,14866,20170123
17514,9:47:33,8.5,116,6,14866,20170123
17514,9:47:33,7.9,116,6,14866,20170123
17514,9:47:33,6.6,116,6,14866,20170123
17514,9:47:33,6.3,116,6,14866,20170123
17515,9:47:34,5.3,108,4,14866,20170123
17515,9:47:34,4.9,108,4,14866,20170123
17515,9:47:34,4,108,4,14866,20170123
17515,9:47:34,3.6,108,4,14866,20170123
17516,9:47:35,3,104,3,14866,20170123
17516,9:47:35,2.9,104,3,14866,20170123
17516,9:47:35,2.9,104,3,14866,20170123
17516,9:47:35,2.6,104,3,14866,20170123
17517,9:47:36,2.5,100,2,14866,20170123
17517,9:47:36,2.5,100,2,14866,20170123
17517,9:47:36,2.1,100,2,14866,20170123
17517,9:47:36,1.8,100,2,14866,20170123
17518,9:47:37,1.4,96,-1,14866,20170123
17518,9:47:37,0.8,96,-1,14866,20170123
17518,9:47:37,0.1,96,-1,14866,20170123
17518,9:47:37,-0.5,96,-1,14866,20170123
20501,12:20:00,509.3,528,519,14867,20170123
20501,12:20:00,510.6,528,519,14867,20170123
20501,12:20:00,483,528,519,14867,20170123
20501,12:20:00,483.1,528,519,14867,20170123
20502,12:20:01,464.4,520,511,14867,20170123
20502,12:20:01,461.4,520,511,14867,20170123
20502,12:20:01,474.4,520,511,14867,20170123
20502,12:20:01,485.5,520,511,14867,20170123
20503,12:20:02,485.9,508,499,14867,20170123
20503,12:20:02,488.6,508,499,14867,20170123
20503,12:20:02,478.1,508,499,14867,20170123
20503,12:20:02,474.5,508,499,14867,20170123
20504,12:20:03,472.6,488,479,14867,20170123
20504,12:20:03,478.6,488,479,14867,20170123
20504,12:20:03,467.8,488,479,14867,20170123
20504,12:20:03,430.5,488,479,14867,20170123
20505,12:20:04,380.4,480,471,14867,20170123
20505,12:20:04,444.5,480,471,14867,20170123
20505,12:20:04,450.5,480,471,14867,20170123
20505,12:20:04,446.4,480,471,14867,20170123
20506,12:20:05,449.6,472,463,14867,20170123
20506,12:20:05,447.4,472,463,14867,20170123
20506,12:20:05,447,472,463,14867,20170123
20506,12:20:05,447.4,472,463,14867,20170123
20507,12:20:06,436.1,460,451,14867,20170123
20507,12:20:06,422.4,460,451,14867,20170123
20507,12:20:06,415.3,460,451,14867,20170123
20507,12:20:06,418.5,460,451,14867,20170123
20508,12:20:07,431.8,444,435,14867,20170123
20508,12:20:07,414,444,435,14867,20170123
20508,12:20:07,428.4,444,435,14867,20170123
20508,12:20:07,406.8,444,435,14867,20170123
20509,12:20:08,421.5,432,423,14867,20170123
20509,12:20:08,417,432,423,14867,20170123
20509,12:20:08,417,432,423,14867,20170123
20509,12:20:08,337.1,432,423,14867,20170123
20510,12:20:09,393.3,428,419,14867,20170123
20510,12:20:09,400.8,428,419,14867,20170123
20510,12:20:09,390.3,428,419,14867,20170123
20510,12:20:09,359.9,428,419,14867,20170123
20511,12:20:10,318.5,416,407,14867,20170123
20511,12:20:10,350.6,416,407,14867,20170123
20511,12:20:10,344.1,416,407,14867,20170123
20511,12:20:10,365.5,416,407,14867,20170123
20512,12:20:11,380.3,396,387,14867,20170123
20512,12:20:11,360.8,396,387,14867,20170123
20512,12:20:11,354.1,396,387,14867,20170123
20512,12:20:11,347.4,396,387,14867,20170123
20513,12:20:12,347.5,384,375,14867,20170123
20513,12:20:12,335.8,384,375,14867,20170123
20513,12:20:12,331.4,384,375,14867,20170123
20513,12:20:12,330.8,384,375,14867,20170123
20514,12:20:13,355.3,376,367,14867,20170123
20514,12:20:13,363.5,376,367,14867,20170123
20514,12:20:13,361,376,367,14867,20170123
20514,12:20:13,358.8,376,367,14867,20170123
20515,12:20:14,357.8,364,355,14867,20170123
20515,12:20:14,353.8,364,355,14867,20170123
20515,12:20:14,351,364,355,14867,20170123
20515,12:20:14,346.1,364,355,14867,20170123
20516,12:20:15,342.3,344,335,14867,20170123
20516,12:20:15,328,344,335,14867,20170123
20516,12:20:15,327.4,344,335,14867,20170123
20516,12:20:15,329.4,344,335,14867,20170123
20517,12:20:16,331.3,332,323,14867,20170123
20517,12:20:16,323,332,323,14867,20170123
20517,12:20:16,319.5,332,323,14867,20170123
20517,12:20:16,317.5,332,323,14867,20170123
20518,12:20:17,317.3,324,315,14867,20170123
20518,12:20:17,292.4,324,315,14867,20170123
20518,12:20:17,282.3,324,315,14867,20170123
20518,12:20:17,281,324,315,14867,20170123
20519,12:20:18,304.5,312,303,14867,20170123
20519,12:20:18,301.4,312,303,14867,20170123
20519,12:20:18,299.1,312,303,14867,20170123
20519,12:20:18,297.4,312,303,14867,20170123
20520,12:20:19,293.6,292,283,14867,20170123
20520,12:20:19,260.8,292,283,14867,20170123
20520,12:20:19,239,292,283,14867,20170123
20520,12:20:19,247.8,292,283,14867,20170123
20521,12:20:20,271,284,275,14867,20170123
20521,12:20:20,257.9,284,275,14867,20170123
20521,12:20:20,249.5,284,275,14867,20170123
20521,12:20:20,258,284,275,14867,20170123
20522,12:20:21,252.8,272,263,14867,20170123
20522,12:20:21,258.8,272,263,14867,20170123
20522,12:20:21,260.5,272,263,14867,20170123
20522,12:20:21,241,272,263,14867,20170123
20523,12:20:22,235.6,264,255,14867,20170123
20523,12:20:22,233.4,264,255,14867,20170123
20523,12:20:22,248,264,255,14867,20170123
20523,12:20:22,250.9,264,255,14867,20170123
20524,12:20:23,247.8,248,239,14867,20170123
20524,12:20:23,232.3,248,239,14867,20170123
20524,12:20:23,222.9,248,239,14867,20170123
20524,12:20:23,216.6,248,239,14867,20170123
20525,12:20:24,226.6,236,227,14867,20170123
20525,12:20:24,234.6,236,227,14867,20170123
20525,12:20:24,233.8,236,227,14867,20170123
20525,12:20:24,228,236,227,14867,20170123
20526,12:20:25,225.6,228,219,14867,20170123
20526,12:20:25,223.8,228,219,14867,20170123
20526,12:20:25,223.9,228,219,14867,20170123
20526,12:20:25,216,228,219,14867,20170123
20527,12:20:26,213.6,216,207,14867,20170123
20527,12:20:26,207.6,216,207,14867,20170123
20527,12:20:26,207.6,216,207,14867,20170123
20527,12:20:26,196.1,216,207,14867,20170123
20528,12:20:27,195.3,196,187,14867,20170123
20528,12:20:27,190.9,196,187,14867,20170123
20528,12:20:27,186,196,187,14867,20170123
20528,12:20:27,185.1,196,187,14867,20170123
20529,12:20:28,177.3,188,179,14867,20170123
20529,12:20:28,182.9,188,179,14867,20170123
20529,12:20:28,183.1,188,179,14867,20170123
20529,12:20:28,172.6,188,179,14867,20170123
20530,12:20:29,168.3,180,171,14867,20170123
20530,12:20:29,164.8,180,171,14867,20170123
20530,12:20:29,163.8,180,171,14867,20170123
20530,12:20:29,167.3,180,171,14867,20170123
20531,12:20:30,171.4,172,163,14867,20170123
20531,12:20:30,165.5,172,163,14867,20170123
20531,12:20:30,159.9,172,163,14867,20170123
20531,12:20:30,159.9,172,163,14867,20170123
20532,12:20:31,165.3,152,143,14867,20170123
20532,12:20:31,161.1,152,143,14867,20170123
20532,12:20:31,152.3,152,143,14867,20170123
20532,12:20:31,149.3,152,143,14867,20170123
20533,12:20:32,146,144,135,14867,20170123
20533,12:20:32,144.8,144,135,14867,20170123
20533,12:20:32,140.9,144,135,14867,20170123
20533,12:20:32,138.8,144,135,14867,20170123
20534,12:20:33,138,136,127,14867,20170123
20534,12:20:33,132.4,136,127,14867,20170123
20534,12:20:33,131.4,136,127,14867,20170123
20534,12:20:33,127,136,127,14867,20170123
20535,12:20:34,124.3,124,115,14867,20170123
20535,12:20:34,122.4,124,115,14867,20170123
20535,12:20:34,119.5,124,115,14867,20170123
20535,12:20:34,113.8,124,115,14867,20170123
20536,12:20:35,111.5,100,91,14867,20170123
20536,12:20:35,105.9,100,91,14867,20170123
20536,12:20:35,105.9,100,91,14867,20170123
20536,12:20:35,101.6,100,91,14867,20170123
20537,12:20:36,101.3,92,83,14867,20170123
20537,12:20:36,95.9,92,83,14867,20170123
20537,12:20:36,94.8,92,83,14867,20170123
20537,12:20:36,89.4,92,83,14867,20170123
20538,12:20:37,88.8,80,78,14867,20170123
20538,12:20:37,83.8,80,78,14867,20170123
20538,12:20:37,83,80,78,14867,20170123
20538,12:20:37,78.4,80,78,14867,20170123
20539,12:20:38,76.8,72,66,14867,20170123
20539,12:20:38,71,72,66,14867,20170123
20539,12:20:38,69.1,72,66,14867,20170123
20539,12:20:38,66.1,72,66,14867,20170123
20540,12:20:39,62.9,48,52,14867,20170123
20540,12:20:39,59.3,48,52,14867,20170123
20540,12:20:39,56.1,48,52,14867,20170123
20540,12:20:39,52.3,48,52,14867,20170123
20541,12:20:40,50,40,41,14867,20170123
20541,12:20:40,46.6,40,41,14867,20170123
20541,12:20:40,43.6,40,41,14867,20170123
20541,12:20:40,40.8,40,41,14867,20170123
20542,12:20:41,38.3,24,30,14867,20170123
20542,12:20:41,34.9,24,30,14867,20170123
20542,12:20:41,32.9,24,30,14867,20170123
20542,12:20:41,30,24,30,14867,20170123
20543,12:20:42,27.3,16,21,14867,20170123
